BRANCH_ID|CUSTOMER_ID|PANEL_ID|INV_DATE|PRODUCT_ID|SELL_PRICE|QTY_SOLD|QTY_BONUS|INV_NO|SECTOR_ID|QTY_BNS_SDM|QTY_BNS_CONV|TOT_QTY_BNS|NETT_QTY_SOLD|SO_SAPORA_NO|CUST_SHIP_ID_ORACLE|
22|2211980||02-Dec-2020|0070014|28,700.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2211980||02-Dec-2020|0070021|20,350.00|2|0|400107200026862|A1|0|0|0|2||232747|
22|2211980||02-Dec-2020|0070037|55,100.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2211980||02-Dec-2020|0070039|23,000.00|4|0|400107200026862|A1|0|0|0|4||232747|
22|2211980||02-Dec-2020|0070040|23,000.00|2|0|400107200026862|A1|0|0|0|2||232747|
22|2211980||02-Dec-2020|0070041|33,800.00|2|0|400107200026862|A1|0|0|0|2||232747|
22|2211980||02-Dec-2020|0070049|17,600.00|2|0|400107200026862|A1|0|0|0|2||232747|
22|2211980||02-Dec-2020|0070073|34,900.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2211980||02-Dec-2020|0070080|26,350.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2211980||02-Dec-2020|0070135|72,050.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2211980||02-Dec-2020|0070142|137,500.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2211980||02-Dec-2020|0070154|72,500.00|2|0|400107200026862|A1|0|0|0|2||232747|
22|2211980||02-Dec-2020|0070155|65,450.00|1|0|400107200026862|A1|0|0|0|1||232747|
22|2212047||04-Dec-2020|0070039|23,000.00|2|0|400107200027008|A1|0|0|0|2||233361|
22|2212047||04-Dec-2020|0070154|72,500.00|2|0|400107200027008|A1|0|0|0|2||233361|
22|2212268||03-Dec-2020|0070045|13,350.00|3|0|400107200026925|A1|0|0|0|3||232589|
22|||01-Dec-2020|0070023|20,350.00|2|0|400107200026740|A1|0|0|0|2||271482|
22|||01-Dec-2020|0070072|66,550.00|5|0|400107200026774|R3|0|0|0|5||315515|
22|||01-Dec-2020|0070073|34,900.00|10|0|400107200026774|R3|0|0|0|10||315515|
22|||01-Dec-2020|0070086|62,600.00|2|0|400107200026767|A1|0|0|0|2||266522|
22|||01-Dec-2020|0070095|37,800.00|1|0|400107200026767|A1|0|0|0|1||266522|
22|||01-Dec-2020|0070095|37,800.00|10|0|400107200026774|R3|0|0|0|10||315515|
22|||01-Dec-2020|0070167|42,500.00|1|0|400107200026767|A1|0|0|0|1||266522|
22|||02-Dec-2020|0070018|40,100.00|50|0|400107200026837|A1|0|0|0|50||240902|
22|||02-Dec-2020|0070044|61,600.00|1|0|400107200026821|A1|0|0|0|1||352255|
22|||02-Dec-2020|0070045|13,350.00|20|0|400107200026838|A1|0|0|0|20||240902|
22|||02-Dec-2020|0070072|66,550.00|5|0|400107200026820|R3|0|0|0|5||315515|
22|||02-Dec-2020|0070073|34,900.00|10|0|400107200026820|R3|0|0|0|10||315515|
22|||02-Dec-2020|0070132|53,900.00|1|0|400107200026860|A1|0|0|0|1||357126|
22|||02-Dec-2020|0070135|72,050.00|1|0|400107200026860|A1|0|0|0|1||357126|
22|||03-Dec-2020|0070007|29,000.00|3|0|400107200026936|A1|0|0|0|3||282265|
22|||03-Dec-2020|0070009|22,800.00|-2|0|410107200001128|R3|0|0|0|-2||275886|
22|||03-Dec-2020|0070019|37,300.00|1|0|400107200026936|A1|0|0|0|1||282265|
22|||03-Dec-2020|0070020|31,625.00|5|0|400107200026961|A1|0|0|0|5||349932|
22|||03-Dec-2020|0070039|23,000.00|1|0|400107200026962|A1|0|0|0|1||266522|
22|||03-Dec-2020|0070044|61,600.00|12|0|400107200026965|A1|0|0|0|12||331770|
22|||03-Dec-2020|0070045|13,350.00|3|0|400107200026885|A1|0|0|0|3||244522|
